,mask_FTOC,bathy
36479,,1120.0
36480,,1764.0
36481,,1683.0
36482,,3649.0
36483,,4395.0
36484,,4554.0
36485,,4751.0
36486,,4895.0
36487,,4983.0
36488,,4979.0
36489,,4950.0
36490,,4968.0
36491,,4925.0
36492,,4937.0
36493,,4820.0
36494,,4145.0
36495,,3356.0
36496,,3362.0
36497,,3733.0
36498,,3974.0
36499,,4292.0
36500,,4710.0
36501,,4793.0
36502,,4942.0
36503,,5103.0
36504,,5139.0
36505,,5255.0
36506,,5444.0
36507,,5472.0
36508,,5338.0
36509,,5630.0
36510,,5785.0
36511,,5513.0
36512,,5539.0
36513,,5481.0
36514,,5216.0
36515,,5252.0
36516,,5218.0
36517,,5084.0
36518,,5048.0
36519,,4826.0
36520,,4766.0
36521,,4262.0
36522,,2095.0
36523,1.0,11.0
36524,,
36525,,
36526,,
36527,,
36528,,
36529,,
36530,,
36531,,
36532,,
36533,,
36534,,
36535,,
36536,,
36537,,
36538,,
36539,,
36540,,
36541,,
36542,,
36543,,
36544,,
36545,,
36546,,
36547,,
36548,,
36549,,
36550,,
36551,,
36552,,
36553,,
36554,,
36555,,
36556,,
36557,,
36558,,
36559,,
36560,,
36561,,
36562,,
36563,,
36564,,
36565,,
36566,,
36567,,
36568,,
36569,,
36570,,
36571,,
36572,,
36573,,
36574,,
36575,,
36576,,
36577,,
36578,,
36579,,
36580,,
36581,,
36582,,
36583,,206.0
36584,,728.0
36585,,1588.0
36586,,1769.0
36587,,616.0
36588,,180.0
36589,1.0,
36590,1.0,
36591,1.0,961.0
36592,,2097.0
36593,,2441.0
36594,,3730.0
36595,,3408.0
36596,,4015.0
36597,,4220.0
36598,,4043.0
36599,,4458.0
36600,,4526.0
36601,,4420.0
36602,,4361.0
36603,,4323.0
36604,,4296.0
36605,,4291.0
36606,,4283.0
36607,,4338.0
36608,,4355.0
36609,,4349.0
36610,,4008.0
36611,1.0,1802.0
36612,1.0,1557.0
36613,1.0,2023.0
36614,1.0,1062.0
36615,1.0,
36616,,
36617,,
36618,,
36619,,
36620,1.0,2069.0
36621,1.0,3619.0
36622,,3549.0
36623,,3484.0
36624,,3461.0
36625,,3407.0
36626,,3341.0
36627,,3308.0
36628,,3240.0
36629,,3208.0
36630,,3216.0
36631,,2248.0
36632,1.0,274.0
36633,1.0,919.0
36634,,2805.0
36635,,2806.0
36636,,900.0
36637,1.0,33.0
36638,,
36639,,
36640,,29.0
36641,,54.0
36642,,41.0
36643,,
36644,,
36645,,
36646,,
36647,,
36648,,
36649,,100.0
36650,,1782.0
36651,,3481.0
36652,1.0,4197.0
36653,1.0,4324.0
36654,,1305.0
36655,,2908.0
36656,,621.0
36657,,494.0
36658,1.0,1431.0
36659,1.0,
36660,1.0,41.0
36661,1.0,330.0
36662,,
36663,,3.0
36664,,59.0
36665,,
36666,,7456.0
36667,,5680.0
36668,,5636.0
36669,,5775.0
36670,,5834.0
36671,,5866.0
36672,,5830.0
36673,,5826.0
36674,1.0,4817.0
36675,1.0,4666.0
36676,,4933.0
36677,,4916.0
36678,,4011.0
36679,,3512.0
36680,,3380.0
36681,,6285.0
36682,1.0,8883.0
36683,1.0,7729.0
36684,1.0,4558.0
36685,,4805.0
36686,,4865.0
36687,,5640.0
36688,,5744.0
36689,,5812.0
36690,,5911.0
36691,,5880.0
36692,,5874.0
36693,,5849.0
36694,,5827.0
36695,,5730.0
36696,,5092.0
36697,,5795.0
36698,,5601.0
36699,,5370.0
36700,,5524.0
36701,,3973.0
36702,,4309.0
36703,,4710.0
36704,,4762.0
36705,,3211.0
36706,,1657.0
36707,,1784.0
36708,,4497.0
36709,,2241.0
36710,,4859.0
36711,,4956.0
36712,,5153.0
36713,,5520.0
36714,,5651.0
36715,,5478.0
36716,,5565.0
36717,,5700.0
36718,,5618.0
36719,,5725.0
36720,,5764.0
36721,,5542.0
36722,1.0,4155.0
36723,1.0,4693.0
36724,,5276.0
36725,,5500.0
36726,,5429.0
36727,,5341.0
36728,,4880.0
36729,,5413.0
36730,,5594.0
36731,,5458.0
36732,,5173.0
36733,,5187.0
36734,1.0,5264.0
36735,,5337.0
36736,,5405.0
36737,,5406.0
36738,,5452.0
36739,,5472.0
36740,,5319.0
36741,1.0,5249.0
36742,,5485.0
36743,,5432.0
36744,,5194.0
36745,,5232.0
36746,,5274.0
36747,,5356.0
36748,,5416.0
36749,,5353.0
36750,,5328.0
36751,,5343.0
36752,,5354.0
36753,,5370.0
36754,,5326.0
36755,,5219.0
36756,1.0,5096.0
36757,1.0,5003.0
36758,1.0,4860.0
36759,1.0,4926.0
36760,1.0,4877.0
36761,1.0,5006.0
36762,1.0,4995.0
36763,1.0,4993.0
36764,1.0,4938.0
36765,1.0,4781.0
36766,1.0,4780.0
36767,1.0,4905.0
36768,1.0,4931.0
36769,1.0,5013.0
36770,1.0,4857.0
36771,1.0,4808.0
36772,1.0,4736.0
36773,1.0,4835.0
36774,1.0,4699.0
36775,1.0,4591.0
36776,1.0,4573.0
36777,1.0,4487.0
36778,1.0,4354.0
36779,1.0,4347.0
36780,1.0,4139.0
36781,1.0,4155.0
36782,1.0,4148.0
36783,1.0,4103.0
36784,1.0,4113.0
36785,1.0,4052.0
36786,1.0,4143.0
36787,1.0,4036.0
36788,,3936.0
36789,,3640.0
36790,,3706.0
36791,,3832.0
36792,,3751.0
36793,,3575.0
36794,,3363.0
36795,,3132.0
36796,,3003.0
36797,,3173.0
36798,,3292.0
36799,,3390.0
36800,,3373.0
36801,,3565.0
36802,,4003.0
36803,1.0,4140.0
36804,1.0,4154.0
36805,1.0,4016.0
36806,1.0,3986.0
36807,,3798.0
36808,1.0,3725.0
36809,,4568.0
36810,,3717.0
36811,1.0,1079.0
36812,1.0,69.0
36813,1.0,
36814,,
36815,,
36816,1.0,
36817,1.0,235.0
36818,,952.0
36819,,2829.0
36820,1.0,3256.0
36821,1.0,3469.0
36822,1.0,3802.0
36823,1.0,3598.0
36824,1.0,3595.0
36825,1.0,3805.0
36826,,2681.0
36827,,598.0
36828,1.0,25.0
36829,1.0,84.0
36830,,1148.0
36831,,2077.0
36832,1.0,2875.0
36833,1.0,3995.0
36834,1.0,4390.0
36835,1.0,3298.0
36836,,1618.0
36837,,2925.0
36838,,592.0
36839,,2372.0
36840,,1596.0
36841,,1748.0
36842,,3771.0
36843,,4426.0
36844,,4578.0
36845,,4755.0
36846,,4898.0
36847,,5070.0
36848,,5092.0
36849,,5052.0
36850,,4948.0
36851,,4844.0
36852,,4658.0
36853,,4216.0
36854,,3841.0
36855,,3570.0
36856,,3434.0
36857,,4000.0
36858,,4472.0
36859,,4797.0
36860,,4884.0
36861,,4967.0
36862,,5198.0
36863,,5581.0
36864,,5710.0
36865,,5720.0
36866,,5680.0
36867,,5801.0
36868,,5818.0
36869,,5710.0
36870,,5686.0
36871,,5505.0
36872,,5400.0
36873,,5192.0
36874,,5047.0
36875,,4973.0
36876,,4927.0
36877,,4922.0
36878,,4853.0
36879,,4780.0
36880,,4712.0
36881,,4169.0
36882,,1246.0
36883,1.0,
36884,,
36885,,
36886,,
36887,,
36888,,
36889,,
36890,,
36891,,
36892,,
36893,,
36894,,
36895,,
36896,,
36897,,
36898,,
36899,,
36900,,
36901,,
36902,,
36903,,
36904,,
36905,,
36906,,
36907,,
36908,,
36909,,
36910,,
36911,,
36912,,
36913,,
36914,,
36915,,
36916,,
36917,,
36918,,
36919,,
36920,,
36921,,
36922,,
36923,,
36924,,
36925,,
36926,,
36927,,
36928,,
36929,,
36930,,
36931,,
36932,,
36933,,
36934,,
36935,,
36936,,
36937,,
36938,,
36939,,
36940,,
36941,,
36942,,
36943,,234.0
36944,,305.0
36945,,1041.0
36946,,1816.0
36947,,2017.0
36948,,2085.0
36949,,2316.0
36950,,1970.0
36951,,891.0
36952,,952.0
36953,1.0,196.0
36954,,415.0
36955,,3788.0
36956,,3889.0
36957,,3517.0
36958,,4447.0
36959,,4415.0
36960,,4320.0
36961,,4327.0
36962,,4268.0
36963,,4223.0
36964,,4188.0
36965,,4184.0
36966,,4177.0
36967,,4219.0
36968,,4254.0
36969,,4285.0
36970,,3635.0
36971,1.0,1585.0
36972,1.0,1524.0
36973,1.0,1837.0
36974,1.0,61.0
36975,1.0,
36976,,
36977,,
36978,,
36979,,
36980,1.0,1134.0
36981,1.0,3492.0
36982,,3430.0
36983,,3419.0
36984,,3369.0
36985,,3305.0
36986,,3225.0
36987,,3182.0
36988,,3146.0
36989,,3080.0
36990,,3056.0
36991,,2814.0
36992,1.0,698.0
36993,1.0,1026.0
36994,,1127.0
36995,,2531.0
36996,,1131.0
36997,1.0,34.0
36998,,
36999,,
37000,,12.0
37001,,12.0
37002,,
37003,,
37004,,
37005,,
37006,,
37007,,
37008,,
37009,,
37010,,2475.0
37011,,2936.0
37012,1.0,4250.0
37013,1.0,4277.0
37014,1.0,4348.0
37015,1.0,4289.0
37016,,4035.0
37017,,3793.0
37018,,2553.0
37019,,1385.0
37020,1.0,389.0
37021,1.0,331.0
37022,,427.0
37023,,27.0
37024,,
37025,,1043.0
37026,,5748.0
37027,,5465.0
37028,,5560.0
37029,,5711.0
37030,,5909.0
37031,,5871.0
37032,,5834.0
37033,,5569.0
37034,1.0,3954.0
37035,1.0,4741.0
37036,,5012.0
37037,1.0,4803.0
37038,1.0,4385.0
37039,1.0,3820.0
37040,,3823.0
37041,,3489.0
37042,,3335.0
37043,,3537.0
37044,1.0,5899.0
37045,1.0,7555.0
37046,1.0,5121.0
37047,1.0,3798.0
37048,,5419.0
37049,,5832.0
37050,,5972.0
37051,,5963.0
37052,,5931.0
37053,,5976.0
37054,,5959.0
37055,,5962.0
37056,,4560.0
37057,,5944.0
37058,,4609.0
37059,,4942.0
37060,,5792.0
37061,,5101.0
37062,1.0,5365.0
37063,,5046.0
37064,1.0,4804.0
37065,1.0,4834.0
37066,1.0,3702.0
37067,1.0,4757.0
37068,1.0,4474.0
37069,1.0,4568.0
37070,1.0,5213.0
37071,,5164.0
37072,,5384.0
37073,,5189.0
37074,,5692.0
37075,,5692.0
37076,,5609.0
37077,,5741.0
37078,,5910.0
37079,,5892.0
37080,,5653.0
37081,,5272.0
37082,,4665.0
37083,,4955.0
37084,,5514.0
37085,,5506.0
37086,,4946.0
37087,,5663.0
37088,,5601.0
37089,,5826.0
37090,,5855.0
37091,,5473.0
37092,1.0,4817.0
37093,1.0,4367.0
37094,1.0,4402.0
37095,,5400.0
37096,,5418.0
37097,,5573.0
37098,,5604.0
37099,,5572.0
37100,,5485.0
37101,,5625.0
37102,,5589.0
37103,,5561.0
37104,,5501.0
37105,,5398.0
37106,,5529.0
37107,,5665.0
37108,,5625.0
37109,,5212.0
37110,,5283.0
37111,,5262.0
37112,,5266.0
37113,,5314.0
37114,,5260.0
37115,,5087.0
37116,1.0,5066.0
37117,1.0,5003.0
37118,1.0,4885.0
37119,1.0,4891.0
37120,1.0,4991.0
37121,1.0,4816.0
37122,1.0,4783.0
37123,1.0,4712.0
37124,1.0,4807.0
37125,1.0,4797.0
37126,1.0,4875.0
37127,1.0,4976.0
37128,1.0,5001.0
37129,1.0,5041.0
37130,1.0,4845.0
37131,1.0,4759.0
37132,1.0,4726.0
37133,1.0,4693.0
37134,1.0,4691.0
37135,1.0,4615.0
37136,1.0,4520.0
37137,1.0,4509.0
37138,1.0,4350.0
37139,1.0,4028.0
37140,1.0,4267.0
37141,1.0,4125.0
37142,1.0,4164.0
37143,1.0,4145.0
37144,1.0,4147.0
37145,1.0,4034.0
37146,1.0,4008.0
37147,1.0,3915.0
37148,,3858.0
37149,,3633.0
37150,,3887.0
37151,,3763.0
37152,,3882.0
37153,,3490.0
37154,,3336.0
37155,,3121.0
37156,,3003.0
37157,,3162.0
37158,,3393.0
37159,,3424.0
37160,,3430.0
37161,,3443.0
37162,,3631.0
37163,,3785.0
37164,1.0,3993.0
37165,1.0,4058.0
37166,1.0,4379.0
37167,,4381.0
37168,1.0,2037.0
37169,1.0,434.0
37170,,
37171,,
37172,,
37173,,
37174,,
37175,,
37176,1.0,
37177,1.0,17.0
37178,1.0,1137.0
37179,,1393.0
37180,,3046.0
37181,1.0,3627.0
37182,1.0,3992.0
37183,1.0,3968.0
37184,1.0,3962.0
37185,1.0,4009.0
37186,1.0,4014.0
37187,1.0,3326.0
37188,1.0,3077.0
37189,1.0,3426.0
37190,1.0,3917.0
37191,1.0,4616.0
37192,1.0,4817.0
37193,1.0,5040.0
37194,1.0,4296.0
37195,1.0,3382.0
37196,,1049.0
37197,,3008.0
37198,1.0,2027.0
37199,,1996.0
37200,,979.0
37201,,2535.0
37202,,4573.0
37203,,4896.0
37204,,5124.0
37205,,5322.0
37206,,5000.0
37207,,5143.0
37208,,5146.0
37209,,4926.0
37210,,4795.0
37211,,4461.0
37212,,4280.0
37213,,3729.0
37214,,3270.0
37215,,3423.0
37216,,3867.0
37217,,4248.0
37218,,4520.0
37219,,4919.0
37220,,5181.0
37221,,5563.0
37222,,5578.0
37223,,5858.0
37224,,5922.0
37225,1.0,5909.0
37226,,5836.0
37227,,5722.0
37228,,5736.0
37229,,5508.0
37230,,5511.0
37231,,5379.0
37232,,5297.0
37233,,4951.0
37234,,4756.0
37235,,4569.0
37236,,4528.0
37237,,4572.0
37238,,4607.0
37239,,4498.0
37240,1.0,4365.0
37241,,3816.0
37242,1.0,1019.0
37243,1.0,
37244,,
37245,,
37246,,
37247,,
37248,,
37249,,
37250,,
37251,,
37252,,
37253,,
37254,,
37255,,
37256,,
37257,,
37258,,
37259,,
37260,,
37261,,
37262,,
37263,,
37264,,
37265,,
37266,,
37267,,
37268,,
37269,,
37270,,
37271,,
37272,,
37273,,
37274,,
37275,,
37276,,
37277,,
37278,,
37279,,
37280,,
37281,,
37282,,
37283,,
37284,,
37285,,
37286,,
37287,,
37288,,
37289,,
37290,,
37291,,
37292,,
37293,,
37294,,
37295,,
37296,,
37297,,
37298,,
37299,,
37300,,
37301,,
37302,,65.0
37303,,
37304,,
37305,,
37306,,
37307,,1107.0
37308,,1840.0
37309,,2183.0
37310,,2415.0
37311,,2275.0
37312,,2198.0
37313,,2724.0
37314,,2986.0
37315,,3560.0
37316,,3442.0
37317,,3275.0
37318,,4230.0
37319,,4489.0
37320,,4327.0
37321,,4214.0
37322,,4159.0
37323,,4116.0
37324,,4074.0
37325,,4041.0
37326,,4064.0
37327,,4122.0
37328,,4150.0
37329,,4145.0
37330,,3320.0
37331,1.0,1738.0
37332,1.0,1128.0
37333,1.0,256.0
37334,,
37335,,
37336,,
37337,,
37338,,
37339,,
37340,1.0,787.0
37341,1.0,3361.0
37342,1.0,3366.0
37343,1.0,3296.0
37344,,3240.0
37345,,3173.0
37346,,3116.0
37347,,3042.0
37348,,3025.0
37349,,2937.0
37350,,2927.0
37351,,2967.0
37352,1.0,1461.0
37353,1.0,812.0
37354,,1173.0
37355,,1694.0
37356,1.0,317.0
37357,1.0,69.0
37358,,
37359,,
37360,,
37361,,
37362,,
37363,,
37364,,
37365,,
37366,,
37367,,
37368,,
37369,,
37370,,2555.0
37371,,2761.0
37372,,2175.0
37373,,4312.0
37374,1.0,4053.0
37375,,4194.0
37376,1.0,4328.0
37377,1.0,4078.0
37378,,3358.0
37379,,4392.0
37380,,274.0
37381,,360.0
37382,,102.0
37383,,94.0
37384,1.0,355.0
37385,,5652.0
37386,,5148.0
37387,,4948.0
37388,,5607.0
37389,,5832.0
37390,,5921.0
37391,,5882.0
37392,,5725.0
37393,,5586.0
37394,1.0,3886.0
37395,1.0,4840.0
37396,,4992.0
37397,1.0,4880.0
37398,1.0,4730.0
37399,1.0,4693.0
37400,1.0,4865.0
37401,1.0,4394.0
37402,,2921.0
37403,,3431.0
37404,1.0,1731.0
37405,,3605.0
37406,1.0,8183.0
37407,,5470.0
37408,,5299.0
37409,,5956.0
37410,,5993.0
37411,,6027.0
37412,,5983.0
37413,1.0,6024.0
37414,1.0,6058.0
37415,1.0,6009.0
37416,,6071.0
37417,,5953.0
37418,,5707.0
37419,,5654.0
37420,,5522.0
37421,1.0,4654.0
37422,1.0,4919.0
37423,1.0,3753.0
37424,1.0,3653.0
37425,,5241.0
37426,,5186.0
37427,,3930.0
37428,1.0,5430.0
37429,1.0,5228.0
37430,,5496.0
37431,,5054.0
37432,,5477.0
37433,,5750.0
37434,,5688.0
37435,1.0,3557.0
37436,,5379.0
37437,,5714.0
37438,,5476.0
37439,,5275.0
37440,,5526.0
37441,,5549.0
37442,,5156.0
37443,,5182.0
37444,,5258.0
37445,,5658.0
37446,,5067.0
37447,,5723.0
37448,,5774.0
37449,1.0,5172.0
37450,1.0,4824.0
37451,1.0,4883.0
37452,1.0,5040.0
37453,1.0,4450.0
37454,,5466.0
37455,,5540.0
37456,,5570.0
37457,,5624.0
37458,,5654.0
37459,,5635.0
37460,,5615.0
37461,,5580.0
37462,,5659.0
37463,,5739.0
37464,,5679.0
37465,,5488.0
37466,,5676.0
37467,,5727.0
37468,,5653.0
37469,,5484.0
37470,,5254.0
37471,,5358.0
37472,,5489.0
37473,,5466.0
37474,,5271.0
37475,,5144.0
37476,,4885.0
37477,,4991.0
37478,1.0,4977.0
37479,1.0,4902.0
37480,1.0,4878.0
37481,1.0,4772.0
37482,1.0,4782.0
37483,1.0,4815.0
37484,1.0,5022.0
37485,1.0,4938.0
37486,1.0,4913.0
37487,1.0,5132.0
37488,,5182.0
37489,1.0,5019.0
37490,1.0,4884.0
37491,1.0,4724.0
37492,1.0,4648.0
37493,1.0,4577.0
37494,1.0,4555.0
37495,1.0,4462.0
37496,1.0,4431.0
37497,1.0,4374.0
37498,1.0,4248.0
37499,1.0,4202.0
37500,1.0,4215.0
37501,1.0,4146.0
37502,1.0,4115.0
37503,1.0,4084.0
37504,1.0,4030.0
37505,,3970.0
37506,,3900.0
37507,,3900.0
37508,,3608.0
37509,,3272.0
37510,,3826.0
37511,,3876.0
37512,,3761.0
37513,,3570.0
37514,,3294.0
37515,,3047.0
37516,,3167.0
37517,,3358.0
37518,,3539.0
37519,,3472.0
37520,,3432.0
37521,,3342.0
37522,,3354.0
37523,,3603.0
37524,1.0,3931.0
37525,1.0,4912.0
37526,,812.0
37527,1.0,5.0
37528,1.0,
37529,1.0,
37530,,
37531,,
37532,,
37533,,
37534,,
37535,,
37536,1.0,
37537,1.0,6.0
37538,1.0,497.0
37539,,1369.0
37540,,2331.0
37541,,1906.0
37542,,3218.0
37543,1.0,4097.0
37544,1.0,4072.0
37545,1.0,4145.0
37546,1.0,3319.0
37547,1.0,3318.0
37548,1.0,3698.0
37549,1.0,4228.0
37550,1.0,4513.0
37551,1.0,4800.0
37552,1.0,4980.0
37553,1.0,5022.0
37554,1.0,4680.0
37555,1.0,3594.0
37556,,1487.0
37557,,2718.0
37558,,2205.0
37559,,2524.0
37560,,3002.0
37561,,3690.0
37562,,5274.0
37563,,5400.0
37564,,5412.0
37565,,5382.0
37566,,5120.0
37567,,5079.0
37568,,4909.0
37569,,4725.0
37570,,4595.0
37571,,3780.0
37572,,3709.0
37573,,3487.0
37574,,2949.0
37575,,3545.0
37576,,3679.0
37577,,4183.0
37578,,4716.0
37579,,4850.0
37580,,5059.0
37581,,5437.0
37582,,5540.0
37583,,5694.0
37584,,5681.0
37585,,5997.0
37586,,5852.0
37587,,5747.0
37588,,5513.0
37589,,5509.0
37590,,5431.0
37591,,5244.0
37592,,5099.0
37593,,4870.0
37594,,4433.0
37595,,3830.0
37596,,3909.0
37597,,4137.0
37598,,4310.0
37599,,4087.0
37600,,3874.0
37601,,3117.0
37602,1.0,648.0
37603,1.0,
37604,,
37605,,
37606,,
37607,,
37608,,
37609,,
37610,,
37611,,
37612,,
37613,,
37614,,
37615,,
37616,,
37617,,
37618,,
37619,,
37620,,
37621,,
37622,,
37623,,
37624,,
37625,,
37626,,
37627,,
37628,,
37629,,
37630,,
37631,,
37632,,
37633,,
37634,,
37635,,
37636,,
37637,,
37638,,
37639,,
37640,,
37641,,
37642,,
37643,,
37644,,
37645,,
37646,,
37647,,
37648,,
37649,,
37650,,
37651,,
37652,,
37653,,
37654,,
37655,,
37656,,
37657,,
37658,,
37659,,
37660,,
37661,,48.0
37662,,117.0
37663,,
37664,,
37665,,
37666,,
37667,,
37668,1.0,
37669,1.0,731.0
37670,,1713.0
37671,,1745.0
37672,,2482.0
37673,,2288.0
37674,,2575.0
37675,,2641.0
37676,,2748.0
37677,,3570.0
37678,,4026.0
37679,,4039.0
37680,,4311.0
37681,,4118.0
37682,,4060.0
37683,,4001.0
37684,,3945.0
37685,,3905.0
37686,,3972.0
37687,,4002.0
37688,,4004.0
37689,,3998.0
37690,,3138.0
37691,,2017.0
37692,1.0,1768.0
37693,1.0,76.0
37694,,
37695,,
37696,,
37697,,
37698,,
37699,,
37700,1.0,1583.0
37701,1.0,3085.0
37702,1.0,3192.0
37703,1.0,3190.0
37704,,3194.0
37705,,3074.0
37706,,2985.0
37707,,2925.0
37708,,2906.0
37709,,2785.0
37710,,2773.0
37711,,2740.0
37712,1.0,2810.0
37713,1.0,550.0
37714,1.0,90.0
37715,1.0,105.0
37716,1.0,111.0
37717,1.0,34.0
37718,,
37719,,
37720,,
37721,,
37722,,
37723,,
37724,,
37725,,
37726,,
37727,,
37728,,
37729,,109.0
37730,,973.0
37731,,1898.0
37732,,2705.0
37733,,3335.0
37734,1.0,4291.0
37735,1.0,4230.0
37736,1.0,4259.0
37737,1.0,4274.0
37738,1.0,4105.0
37739,,2831.0
37740,,
37741,,
37742,,10.0
37743,,153.0
37744,,1616.0
37745,,6062.0
37746,,5247.0
37747,,5258.0
37748,,5702.0
37749,,5644.0
37750,,5751.0
37751,,5584.0
37752,,5658.0
37753,1.0,5198.0
37754,1.0,3516.0
37755,1.0,4893.0
37756,,5182.0
37757,1.0,4843.0
37758,1.0,4672.0
37759,1.0,4776.0
37760,1.0,4903.0
37761,1.0,4795.0
37762,,3732.0
37763,,3667.0
37764,,3417.0
37765,1.0,2222.0
37766,1.0,5258.0
37767,1.0,4696.0
37768,,5438.0
37769,,5383.0
37770,,5978.0
37771,,6023.0
37772,,6029.0
37773,,6002.0
37774,,5151.0
37775,,5033.0
37776,,5649.0
37777,,5805.0
37778,,5854.0
37779,,5526.0
37780,1.0,4478.0
37781,1.0,5396.0
37782,,5245.0
37783,1.0,5097.0
37784,,5512.0
37785,1.0,4958.0
37786,1.0,5001.0
37787,1.0,4907.0
37788,,4729.0
37789,,5249.0
37790,,5684.0
37791,,5609.0
37792,,5642.0
37793,,5545.0
37794,1.0,4800.0
37795,1.0,4153.0
37796,1.0,3997.0
37797,1.0,4730.0
37798,,5255.0
37799,,4794.0
37800,,5332.0
37801,,5185.0
37802,1.0,4693.0
37803,,5280.0
37804,,5489.0
37805,,5323.0
37806,,5570.0
37807,,5037.0
37808,1.0,4599.0
37809,1.0,4672.0
37810,1.0,4078.0
37811,1.0,4483.0
37812,1.0,4812.0
37813,,5403.0
37814,,5299.0
37815,,5553.0
37816,,5586.0
37817,,5571.0
37818,,5550.0
37819,,5597.0
37820,,5627.0
37821,,5633.0
37822,,5406.0
37823,,5368.0
37824,,5299.0
37825,,5375.0
37826,,5518.0
37827,,5565.0
37828,,5606.0
37829,,5371.0
37830,,5270.0
37831,,5302.0
37832,,5301.0
37833,,5403.0
37834,,5424.0
37835,,5442.0
37836,,5280.0
37837,,5341.0
37838,,5382.0
37839,,5259.0
37840,1.0,5005.0
37841,1.0,4802.0
37842,1.0,4883.0
37843,1.0,4859.0
37844,1.0,4915.0
37845,1.0,4770.0
37846,1.0,5048.0
37847,1.0,4986.0
37848,1.0,4996.0
37849,1.0,5030.0
37850,1.0,4998.0
37851,1.0,4920.0
37852,1.0,4872.0
37853,1.0,4523.0
37854,1.0,4484.0
37855,1.0,4357.0
37856,1.0,4361.0
37857,1.0,4223.0
37858,1.0,4175.0
37859,1.0,4094.0
37860,1.0,4010.0
37861,1.0,3854.0
37862,1.0,3927.0
37863,1.0,3949.0
37864,1.0,3981.0
37865,,3782.0
37866,,3685.0
37867,,3612.0
37868,,3351.0
37869,,3484.0
37870,,3684.0
37871,,3925.0
37872,,3883.0
37873,,3618.0
37874,,2843.0
37875,,3148.0
37876,,3360.0
37877,,3520.0
37878,,3556.0
37879,,3499.0
37880,,3582.0
37881,,4195.0
37882,1.0,3218.0
37883,1.0,1541.0
37884,,1225.0
37885,1.0,201.0
37886,,
37887,,
37888,,
37889,,
37890,,
37891,,
37892,,
37893,,
37894,,
37895,,
37896,1.0,2.0
37897,1.0,3.0
37898,1.0,36.0
37899,1.0,1176.0
37900,,1938.0
37901,,2130.0
37902,,2624.0
37903,1.0,2951.0
37904,1.0,3265.0
37905,1.0,4062.0
37906,1.0,3852.0
37907,1.0,2811.0
37908,1.0,3887.0
37909,1.0,3979.0
37910,1.0,3855.0
37911,1.0,4409.0
37912,1.0,4651.0
37913,1.0,4850.0
37914,1.0,4448.0
37915,1.0,3856.0
37916,,1630.0
37917,,2142.0
37918,,541.0
37919,,4096.0
37920,,4081.0
37921,,4969.0
37922,,5438.0
37923,,5421.0
37924,,5505.0
37925,,5514.0
37926,,5403.0
37927,,5140.0
37928,,5047.0
37929,,4239.0
37930,,4147.0
37931,,3729.0
37932,,3686.0
37933,,3546.0
37934,,3921.0
37935,,4075.0
37936,,4135.0
37937,,4620.0
37938,,4740.0
37939,,4955.0
37940,,5247.0
37941,,5133.0
37942,,5218.0
37943,,4722.0
37944,,5303.0
37945,,5426.0
37946,,5450.0
37947,,5313.0
37948,,5298.0
37949,,5280.0
37950,,5189.0
37951,,5011.0
37952,,4933.0
37953,,4673.0
37954,,4263.0
37955,,3834.0
37956,,2040.0
37957,,2841.0
37958,,4000.0
37959,,3676.0
37960,,3586.0
37961,,3138.0
37962,,1591.0
37963,1.0,
37964,,
37965,,
37966,,
37967,,
37968,,
37969,,
37970,,
37971,,
37972,,
37973,,
37974,,
37975,,
37976,,
37977,,
37978,,
37979,,
37980,,
37981,,
37982,,
37983,,
37984,,
37985,,
37986,,
37987,,
37988,,
37989,,
37990,,
37991,,
37992,,
37993,,
37994,,
37995,,
37996,,
37997,,
37998,,
37999,,
38000,,
38001,,
38002,,
38003,,
38004,,
38005,,
38006,,
38007,,
38008,,
38009,,
38010,,
38011,,
38012,,
38013,,
38014,,
38015,,
38016,,
38017,,
38018,,
38019,,
38020,,23.0
38021,,471.0
38022,,3.0
38023,,
38024,,
38025,,
38026,,
38027,,
38028,,
38029,,
38030,,
38031,,
38032,,395.0
38033,,2396.0
38034,,2767.0
38035,,3117.0
38036,,3254.0
38037,,4003.0
38038,,4110.0
38039,,3356.0
38040,,3857.0
38041,,4041.0
38042,,3959.0
38043,,3870.0
38044,,3824.0
38045,,3781.0
38046,,3875.0
38047,,3799.0
38048,,3811.0
38049,,3552.0
38050,,3312.0
38051,,2082.0
38052,1.0,1034.0
38053,1.0,16.0
38054,,
38055,,
38056,,
38057,,
38058,,
38059,,
38060,1.0,64.0
38061,1.0,1805.0
38062,1.0,2734.0
38063,1.0,3133.0
38064,1.0,3027.0
38065,1.0,2931.0
38066,,2823.0
38067,,2762.0
38068,,2720.0
38069,,2657.0
38070,,2592.0
38071,,2542.0
38072,1.0,2574.0
38073,1.0,2183.0
38074,,29.0
38075,,14.0
38076,,22.0
38077,,
38078,,
38079,,
38080,,
38081,,
38082,,
38083,,
38084,,
38085,,
38086,,
38087,,
38088,1.0,
38089,1.0,172.0
38090,1.0,623.0
38091,,1156.0
38092,,1721.0
38093,,2036.0
38094,,2429.0
38095,1.0,4188.0
38096,,3880.0
38097,,4107.0
38098,,3563.0
38099,1.0,2668.0
38100,,
38101,,549.0
38102,,4788.0
38103,,3923.0
38104,,3663.0
38105,1.0,4242.0
38106,,5323.0
38107,,5082.0
38108,,5508.0
