"mask_FTOC","bathy"
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
NA,1078
NA,3134
NA,4078
NA,4478
NA,4708
NA,5104
NA,5110
NA,5117
NA,5129
NA,5034
NA,4939
NA,4632
NA,4527
NA,4483
NA,4656
NA,4283
NA,4403
NA,4164
NA,3806
NA,3615
NA,3268
NA,3055
NA,3275
NA,3695
NA,3872
NA,4244
NA,3946
NA,3040
0.13032667,1764
NA,2389
NA,3510
NA,3862
NA,4301
NA,4363
NA,4469
NA,4533
NA,4421
NA,4415
NA,4398
NA,4408
NA,4383
NA,4408
NA,4335
NA,3978
NA,2908
NA,3651
NA,4295
NA,4295
NA,4325
0.03054048,4511
0.03054048,4898
NA,2087
0.13032667,387
NA,NA
NA,NA
NA,NA
NA,NA
NA,9
NA,NA
NA,41
NA,53
NA,58
NA,54
0.13032667,45
0,NA
0,NA
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,54
0.03967501,4008
0.05419602,3206
0.12282449,2883
0.04397903,3940
0.03054048,4753
0.03967501,4237
0.13032667,1202
0.13032667,1697
0.13032667,904
0.13032667,759
0.03967501,4324
0.04397903,3901
0.04397903,3845
NA,3880
NA,3840
NA,4001
NA,4162
NA,4153
NA,4281
NA,4429
NA,4215
NA,3927
NA,2953
NA,3037
NA,4056
NA,4405
NA,4514
NA,4532
NA,4352
NA,4555
NA,3872
NA,5466
NA,4937
NA,4014
NA,3573
NA,2907
NA,2441
NA,2397
NA,2452
NA,2646
NA,2678
NA,3286
NA,3804
NA,4179
NA,4362
NA,4285
NA,4227
NA,4182
NA,4397
NA,4110
NA,4436
NA,4203
NA,4384
NA,4241
NA,3618
NA,4431
NA,5032
NA,4904
NA,5515
NA,5496
NA,5573
NA,5409
NA,5417
NA,5423
NA,5335
0.03054048,5115
NA,5364
NA,5437
0.03054048,5189
0.03054048,5369
0.03054048,5312
0.03054048,5307
0.03054048,5432
0.03054048,5369
0.03054048,5448
0.03054048,5305
NA,4772
0.03054048,5285
0.03054048,4930
0.03054048,5111
NA,4887
NA,4065
NA,3072
NA,3128
NA,4608
NA,4746
NA,4744
NA,4836
NA,4639
NA,4568
NA,4599
NA,4782
NA,4703
NA,4667
NA,4563
NA,4559
NA,4420
NA,4479
NA,4453
NA,4488
NA,4383
NA,4404
NA,4225
NA,4329
NA,4339
NA,4333
NA,4253
NA,4361
NA,4272
NA,4310
NA,4452
NA,4438
NA,4463
NA,4419
NA,4552
NA,4587
NA,4656
NA,4605
NA,4536
NA,4488
NA,4406
NA,4282
NA,4161
NA,4061
NA,4019
NA,4035
NA,3878
NA,3800
NA,3833
NA,3769
NA,3746
NA,3772
NA,3749
NA,3720
NA,3647
NA,3496
NA,3515
NA,3421
NA,3219
NA,3390
NA,3054
NA,3021
NA,3006
NA,2883
NA,2782
NA,2665
NA,2584
NA,2476
NA,2280
NA,2238
NA,2158
NA,2049
NA,2414
NA,2605
NA,2862
NA,2909
NA,3115
NA,3278
NA,3031
NA,2852
NA,3004
NA,2158
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,12
0.13032667,56
0.13032667,548
NA,3047
NA,3761
NA,4126
NA,4172
NA,4308
NA,4361
NA,4248
NA,4427
NA,4401
NA,4284
NA,4027
NA,3971
NA,3902
NA,3796
NA,3400
NA,2885
NA,2808
NA,3274
NA,3564
NA,3575
NA,3899
NA,3932
NA,3685
NA,4282
NA,4446
NA,4633
NA,4633
0.03054048,4938
0.03054048,5031
0.03054048,4913
0.03054048,5125
0.03054048,5052
0.03054048,5010
0.03054048,4972
0.03054048,4615
0.03054048,4656
0.03054048,4664
0.03054048,4645
0.03054048,5001
0.03054048,4936
0.03054048,4914
0.03054048,4918
0.03054048,4863
0.03054048,4913
0.03054048,5078
0.03054048,5111
0.03054048,5059
0.03054048,4739
0.03054048,4559
0.03967501,4390
0.03967501,4088
NA,3908
NA,3455
NA,3027
0.12282449,2593
0.12282449,2075
0.13032667,270
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0,NA
NA,2113
NA,3489
NA,4229
NA,4660
NA,5057
NA,5151
NA,5131
NA,5083
NA,5052
NA,4993
NA,4717
NA,4485
NA,4597
NA,4705
NA,4521
NA,4250
NA,3912
NA,3680
NA,3468
NA,3065
NA,2609
NA,3614
NA,3775
NA,3804
NA,4225
NA,3947
NA,2922
0.13032667,1528
NA,2372
NA,3476
NA,3797
NA,4323
NA,3783
NA,4416
NA,4410
NA,4403
NA,4352
NA,4374
NA,4361
NA,4317
NA,4007
NA,4286
NA,3743
NA,2598
NA,2961
NA,4230
NA,4272
NA,4347
NA,4759
0.12282449,2828
0.13032667,468
0.13032667,18
NA,NA
NA,NA
NA,NA
NA,11
NA,NA
NA,NA
NA,36
NA,56
NA,65
NA,64
0.13032667,51
0.13032667,12
0.13032667,28
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,409
0.03054048,4960
0.03054048,5004
0.03054048,5034
0.03054048,5390
0.03054048,5088
0.03054048,4727
NA,1218
0.13032667,1695
0.12282449,2074
0.13032667,201
0.05419602,3253
NA,4224
NA,3987
NA,3872
NA,3964
NA,3998
NA,4270
NA,4203
NA,4440
NA,4428
NA,4227
NA,3980
NA,3003
NA,3032
NA,4316
NA,4469
NA,4599
NA,4534
NA,4544
NA,4600
NA,4178
NA,4849
NA,4853
NA,4135
NA,3721
NA,2783
NA,2617
NA,2497
NA,2698
NA,2704
NA,2880
NA,3362
NA,3773
NA,4200
NA,4382
NA,4293
NA,4172
NA,4168
NA,4400
NA,4412
NA,4369
NA,3954
NA,4248
NA,4423
NA,3462
NA,3521
NA,5031
NA,5015
NA,5442
NA,5539
NA,5523
NA,5611
NA,5282
NA,5308
NA,4996
NA,4965
0.03054048,5118
0.03054048,5025
0.03054048,5319
0.03054048,5316
0.03054048,5363
0.03054048,5575
0.03054048,5355
0.03054048,5397
0.03054048,5501
0.03054048,5401
0.03054048,5293
0.03054048,5236
NA,4973
NA,4658
NA,4530
NA,3266
NA,3206
NA,4392
NA,4587
NA,4698
NA,4747
NA,4798
NA,4766
NA,4887
0.03054048,5088
0.03054048,5156
NA,4884
NA,4821
NA,4638
NA,4711
NA,4589
NA,4450
NA,4523
NA,4442
NA,4326
NA,4338
NA,4265
NA,4356
NA,4349
NA,4313
NA,4214
NA,4384
NA,4362
NA,4372
NA,4447
NA,4435
NA,4428
NA,4486
NA,4578
NA,4540
NA,4568
NA,4567
NA,4516
NA,4288
NA,4310
NA,4208
NA,4204
NA,4119
NA,4092
NA,4044
NA,3911
NA,3825
NA,3877
NA,3876
NA,3852
NA,3822
NA,3807
NA,3788
NA,3740
NA,3636
NA,3574
NA,3404
NA,3158
NA,3248
NA,3285
NA,3379
NA,3364
NA,3393
NA,3447
NA,3099
NA,2900
NA,2833
NA,2664
NA,2577
NA,2263
NA,2176
NA,1774
NA,1994
NA,2646
NA,3168
NA,3158
NA,2860
NA,2731
NA,2223
NA,2759
NA,3373
NA,1474
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,13
0.13032667,69
0.13032667,262
NA,1542
NA,3164
NA,3819
NA,4151
NA,4249
NA,4309
NA,3725
NA,4108
NA,4399
NA,4445
NA,4312
NA,4173
NA,3979
NA,3773
NA,3602
NA,3399
NA,2926
NA,3405
NA,3596
NA,3755
NA,3893
NA,4017
NA,4242
NA,4371
NA,4450
NA,4211
NA,4470
NA,4290
0.03054048,4612
0.03054048,4979
0.03054048,4896
0.03054048,4902
0.03054048,4822
0.03054048,4750
0.03054048,4648
0.03967501,4482
0.03967501,4427
0.03054048,4613
0.03054048,4550
0.03967501,4280
0.03967501,4411
0.03967501,4423
0.03967501,4330
0.03967501,4303
0.03967501,4428
0.03054048,4660
0.03054048,5170
0.03054048,4847
0.03054048,4624
0.03967501,4360
0.03967501,4131
0.04397903,3838
0.04397903,3539
0.12282449,2147
0.13032667,1173
0.13032667,1167
0.13032667,205
0.13032667,85
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,1718
NA,3464
NA,4001
NA,4791
NA,4965
NA,4964
NA,5118
NA,5051
NA,4984
NA,4779
NA,4766
NA,4590
NA,4499
NA,4256
NA,4089
NA,3429
NA,3009
NA,3096
NA,2870
NA,2992
NA,3424
NA,3576
NA,4089
NA,4046
NA,4171
NA,2268
0.13032667,645
NA,2576
NA,3184
NA,3489
NA,3752
NA,3271
NA,4278
NA,4361
NA,4315
NA,4262
NA,4221
NA,4190
NA,4244
NA,4204
NA,4158
NA,4155
NA,3184
NA,2642
NA,4123
NA,4164
NA,4497
0.13032667,1519
0.13032667,990
NA,756
NA,NA
NA,NA
NA,13
NA,42
NA,NA
NA,NA
NA,NA
NA,66
NA,66
0.13032667,70
0.13032667,58
0.13032667,82
0.13032667,71
0.13032667,72
0.13032667,40
0.13032667,23
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,1277
0.04397903,3832
0.03054048,4744
0.03054048,5027
0.03054048,5031
0.03054048,4756
0.03967501,4496
NA,2190
0.12282449,2183
0.12282449,2618
0.05419602,3281
0.04397903,3705
NA,4097
NA,3293
NA,3628
NA,3787
NA,4710
NA,4565
NA,4522
NA,4513
NA,4425
NA,4365
NA,4203
NA,2757
NA,3045
NA,4119
NA,4426
NA,4482
NA,4445
NA,4252
NA,4303
NA,4446
NA,4934
NA,4476
NA,4216
NA,3709
NA,2835
NA,2891
NA,2891
NA,2936
NA,2955
NA,3576
NA,3618
NA,3625
NA,4174
NA,4405
NA,4383
NA,4295
NA,4432
NA,4555
NA,4378
NA,4254
NA,4263
NA,4231
NA,4288
NA,4410
NA,4991
NA,5005
NA,4839
NA,5474
NA,5453
NA,5478
NA,5580
NA,5453
NA,5383
NA,4823
0.03054048,5047
0.03054048,5335
0.03054048,5551
0.03054048,5407
0.03054048,5380
0.03054048,5648
0.03054048,5754
0.03054048,5508
0.03054048,5474
0.03054048,5461
0.03054048,5192
0.03054048,5056
0.03054048,4701
0.03054048,4698
NA,4196
NA,3675
NA,3149
0.03967501,4162
0.03967501,4423
0.03054048,4666
0.03054048,4681
0.03054048,4717
0.03054048,4810
0.03054048,4953
0.03054048,4976
0.03054048,5036
0.03054048,4988
0.03054048,4901
0.03054048,4997
0.03054048,4985
0.03054048,4981
0.03054048,4803
0.03054048,4529
0.03967501,4463
0.03967501,4467
0.03967501,4379
0.03967501,4390
0.03967501,4356
0.03967501,4432
0.03967501,4495
0.03054048,4508
0.03054048,4517
0.03967501,4486
0.03967501,4213
0.03967501,4436
0.03054048,4501
0.03967501,4357
0.03967501,4439
0.03967501,4394
0.03967501,4488
0.03967501,4431
0.03967501,4477
0.03967501,4349
0.03967501,4442
0.03967501,4391
0.03967501,4231
0.03967501,4208
0.03967501,4295
0.03967501,4211
0.03967501,4166
0.03967501,4119
NA,4023
NA,3955
NA,3948
NA,3945
NA,3876
NA,3884
NA,3916
NA,3876
NA,3791
NA,3745
NA,3898
NA,3419
NA,3160
NA,3283
NA,3380
NA,3389
NA,3294
NA,3460
NA,3428
NA,3488
NA,3455
NA,3315
NA,3207
NA,3189
NA,2862
NA,2799
NA,2235
NA,1664
NA,1361
NA,2855
NA,3264
NA,3166
NA,3061
NA,2666
NA,1654
NA,2862
NA,3577
NA,29
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,66
NA,1069
NA,1633
NA,2539
NA,3460
NA,3931
NA,4075
NA,3176
NA,4123
NA,4174
NA,4476
NA,4541
NA,4455
NA,4052
NA,3804
NA,3721
NA,3822
NA,3495
NA,2909
NA,3450
NA,3651
NA,3761
NA,4019
NA,4058
NA,4179
NA,4169
NA,4234
NA,4302
NA,3593
NA,3467
NA,3716
0.03967501,4450
0.03054048,4932
0.03054048,5009
0.03054048,4999
0.03054048,4941
0.03054048,4831
0.03054048,4668
0.03967501,4281
0.03967501,4109
0.04397903,3537
0.13032667,1678
0.13032667,1005
0.13032667,136
0.13032667,1883
0.12282449,2762
0.05419602,3042
0.12282449,2629
0.13032667,1224
0.13032667,344
0.04397903,3868
0.03967501,4041
0.04397903,3977
0.04397903,3832
0.12282449,2746
0.13032667,1684
0.13032667,117
0,NA
0.13032667,6
0.13032667,12
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,1007
NA,3252
NA,4700
NA,5100
NA,5115
NA,4828
NA,5013
NA,4880
NA,4386
NA,4366
NA,4366
NA,4120
NA,3789
NA,3679
NA,2927
NA,3160
NA,3617
NA,3595
NA,3550
NA,3601
NA,3811
NA,4038
NA,4090
NA,4001
NA,1899
0.13032667,783
NA,2618
NA,2592
NA,2943
NA,3130
NA,3553
NA,4288
NA,4332
NA,4247
NA,4177
NA,4161
NA,4131
NA,3832
NA,4104
NA,4061
NA,3995
NA,3622
NA,2858
NA,3887
NA,4153
NA,2258
0.13032667,1743
0.13032667,367
NA,NA
NA,NA
NA,37
NA,63
NA,35
NA,NA
NA,NA
NA,NA
NA,65
NA,84
0.13032667,92
0.13032667,61
0.13032667,55
0.13032667,108
0.13032667,108
0.13032667,80
0.13032667,74
0.13032667,50
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,58
0.12282449,2097
0.03967501,4203
0.03054048,4779
0.03054048,4960
0.03054048,4969
0.03054048,4885
NA,2127
0.12282449,2862
0.12282449,2066
NA,6115
NA,5109
NA,4322
NA,3717
NA,2699
NA,3397
NA,4398
NA,4765
NA,4765
NA,4529
NA,4378
NA,4285
NA,4124
NA,3109
NA,2674
NA,3553
NA,4126
NA,4354
NA,4354
NA,3497
NA,3537
NA,4545
NA,4029
NA,4650
NA,4620
NA,3935
NA,3353
NA,3464
NA,3535
NA,3043
NA,3004
NA,3855
NA,3776
NA,3580
NA,4292
NA,4511
NA,4530
NA,4616
NA,4643
NA,4692
NA,3802
NA,4335
NA,4373
NA,4498
NA,3980
NA,4544
NA,5094
NA,5113
NA,5583
NA,5856
NA,5740
NA,5479
NA,5819
NA,5540
NA,5004
NA,5314
0.03054048,5299
0.03054048,5627
0.03054048,5058
0.03054048,5557
0.03054048,5614
0.03054048,5741
0.03054048,5647
0.03054048,5322
0.03054048,5387
0.03054048,5099
0.03054048,4648
0.03967501,4440
0.03967501,4275
NA,4299
NA,2360
NA,3086
NA,3847
0.03967501,4041
0.03967501,4408
0.03967501,4401
0.03054048,4762
0.03054048,4650
0.03054048,4778
0.03054048,4925
0.03054048,5069
0.03054048,5066
0.03054048,4774
0.03054048,4930
0.03054048,4787
0.03054048,5103
0.03054048,5112
0.03054048,5043
0.03054048,4943
0.03054048,4855
0.03054048,4750
0.03054048,4717
0.03054048,4691
0.03054048,4700
0.03054048,4539
0.03054048,4635
0.03054048,4569
0.03967501,4474
0.03967501,4385
0.03967501,4228
0.03967501,4338
0.03967501,4170
0.03967501,4147
0.03967501,4397
0.03967501,4307
0.03967501,4402
0.03967501,4484
0.03967501,4311
0.03967501,4271
0.03967501,4005
0.03967501,4214
0.03967501,4101
0.03967501,4191
0.03967501,4239
0.03967501,4262
0.03967501,4185
0.03967501,4202
0.03967501,4076
0.04397903,3971
0.03967501,4045
0.03967501,4063
NA,3964
NA,3872
NA,3830
NA,3839
NA,3780
NA,3679
NA,3475
NA,3274
NA,3110
NA,3266
NA,3402
NA,3470
NA,3521
NA,3575
NA,3575
NA,3564
NA,3578
NA,3549
NA,3650
NA,3653
NA,3548
NA,3080
NA,2657
NA,2111
NA,1680
NA,2223
NA,3089
NA,3237
NA,3128
NA,2327
NA,3279
NA,3284
NA,3353
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0,NA
0,NA
0.13032667,43
0.13032667,117
NA,1333
NA,3264
NA,3319
NA,3535
NA,3700
NA,4007
NA,3443
NA,4005
NA,4722
NA,4658
NA,4658
NA,4568
NA,4523
NA,4319
NA,4091
NA,3976
NA,3798
NA,3329
NA,3110
NA,3485
NA,3826
NA,3840
NA,3975
NA,4155
NA,3999
NA,4337
NA,4323
NA,4323
NA,3934
NA,3054
NA,3013
NA,3368
0.03054048,4910
0.03054048,4994
0.03054048,4991
0.03054048,4950
0.03054048,4817
0.03054048,4625
0.03967501,4003
0.04397903,3630
0.12282449,2216
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,1338
0.12282449,2810
0.05419602,3200
0.13032667,1609
NA,1007
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
NA,3108
NA,4822
NA,5093
0.03054048,5103
NA,5068
NA,5099
NA,5030
NA,4729
NA,4454
NA,4008
NA,3627
NA,3358
NA,3124
NA,3177
NA,3716
NA,3945
NA,4104
NA,3988
NA,4035
NA,4128
NA,4214
NA,3914
NA,3742
NA,1779
0.13032667,1138
NA,2765
NA,2247
NA,2437
NA,2624
0.04397903,3728
0.04397903,3913
NA,3773
NA,4010
NA,4090
NA,4048
NA,4020
NA,4008
NA,3986
NA,3947
NA,3894
NA,3017
NA,3444
NA,3903
NA,4185
0.13032667,1192
0.12282449,2190
0,NA
0.13032667,658
0.13032667,106
NA,84
NA,52
NA,NA
NA,NA
NA,NA
NA,49
0.13032667,70
0.13032667,68
0.13032667,63
0.13032667,70
0.13032667,83
0.13032667,126
0.13032667,190
0.13032667,446
0.13032667,425
0.13032667,1850
0.13032667,69
0,NA
NA,NA
NA,NA
0,NA
0.13032667,256
0.13032667,140
0.04397903,3892
0.03054048,4796
0.03054048,4814
0.03054048,5082
NA,1665
0.12282449,2468
0.03054048,6818
NA,5211
NA,5280
NA,5598
NA,5163
NA,3552
NA,4338
NA,4810
NA,4793
NA,4651
NA,4354
NA,4591
NA,3842
NA,3831
NA,3653
NA,2370
NA,3163
NA,4046
NA,4374
NA,4248
NA,3734
NA,3432
NA,2846
NA,4277
NA,4574
NA,4363
NA,980
NA,3889
NA,3609
NA,3669
NA,3123
NA,3301
NA,4070
NA,4344
NA,4486
NA,3624
NA,4762
NA,4823
NA,4860
NA,4892
NA,4757
NA,4696
NA,4298
NA,4273
NA,4528
NA,3107
NA,4889
NA,5142
NA,5456
NA,5685
NA,5683
NA,5890
NA,5763
NA,5836
NA,5612
NA,3859
NA,4315
0.03054048,5490
0.03054048,5856
0.03054048,5887
0.03054048,5753
0.03054048,5790
0.03054048,5738
0.03054048,5654
0.03054048,5345
0.03054048,4967
0.03054048,4707
0.03054048,4949
0.03054048,4669
0.03054048,4694
NA,3274
NA,2292
NA,3378
NA,3968
0.04397903,3760
0.03967501,4406
0.03054048,4851
0.03054048,4857
0.03054048,4877
0.03054048,4924
0.03054048,5027
0.03054048,5191
0.03054048,5198
0.03054048,4766
0.03054048,4621
0.03054048,4643
0.03054048,5065
0.03054048,5092
0.03054048,5134
0.03054048,5044
0.03054048,4956
0.03054048,5001
0.03054048,4967
0.03054048,4918
0.03054048,4933
0.03054048,4786
0.03054048,4707
0.03054048,4634
0.03967501,4431
0.03967501,4468
0.03967501,4265
0.03967501,4259
0.03967501,4367
0.03967501,4271
0.03967501,4246
0.03967501,4448
0.03967501,4401
0.03967501,4241
0.03967501,4419
0.03967501,4424
0.03967501,4203
0.03967501,4201
0.03967501,4046
NA,4037
0.03967501,4003
0.03967501,4178
0.03967501,4174
0.03967501,4191
0.03967501,4104
0.03967501,4031
0.04397903,3988
0.03967501,4106
NA,3542
NA,3624
NA,3881
NA,3859
NA,3791
NA,3692
NA,3466
NA,3304
NA,3033
NA,3259
NA,3412
NA,3422
NA,3508
NA,3540
NA,3659
NA,3642
NA,3635
NA,3550
NA,3601
NA,3672
NA,3703
NA,3561
NA,3246
NA,3066
NA,2454
NA,1883
NA,1653
NA,2140
NA,2950
NA,1506
NA,3240
NA,3096
NA,3710
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,6
NA,38
0.13032667,37
0.13032667,42
0.13032667,58
0.13032667,933
NA,2859
NA,3638
NA,3870
NA,3959
NA,4018
NA,4068
NA,4244
NA,4560
NA,4620
NA,4553
NA,4701
NA,4517
NA,4648
NA,4679
NA,4234
NA,4081
NA,4112
NA,3521
NA,3248
NA,3568
NA,3765
NA,4179
NA,3905
NA,4265
NA,4354
NA,4442
NA,4212
NA,4154
NA,3827
NA,3412
NA,3589
NA,3504
NA,3714
0.03054048,4645
0.03054048,4896
0.03054048,4895
0.03054048,4833
0.03054048,4621
0.03967501,4147
0.12282449,2913
0.13032667,1541
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0,NA
0,NA
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0.13032667,789
NA,3691
0.03054048,5102
0.03054048,5104
0.03054048,5122
NA,4809
NA,5023
NA,4380
NA,4118
NA,3702
NA,2868
NA,2829
NA,3185
NA,3652
NA,4312
NA,4452
NA,4560
NA,4130
NA,4279
NA,4462
NA,4506
NA,4004
NA,3982
0.13032667,1203
0.13032667,1965
NA,2787
NA,2049
NA,1956
NA,2283
NA,2636
0.13032667,1758
0,NA
0.13032667,96
NA,3988
NA,3950
NA,3941
NA,3879
NA,3823
NA,3866
NA,3819
NA,3106
NA,2654
NA,3844
NA,4198
0.13032667,1374
NA,1693
0.13032667,1388
NA,1231
0.13032667,480
NA,90
NA,NA
NA,NA
NA,NA
NA,37
NA,49
0.13032667,63
0.13032667,48
0.13032667,50
0.13032667,74
0.13032667,90
0.13032667,331
NA,1390
NA,1780
NA,1355
NA,2142
NA,2193
0.13032667,84
NA,4
NA,NA
0.13032667,85
NA,3172
0.13032667,1911
0.13032667,13
0.05419602,3403
0.05419602,3306
0,NA
0,NA
NA,1347
0.03054048,7619
NA,5276
NA,5473
NA,5594
NA,5037
NA,4478
NA,3677
NA,5716
NA,4742
NA,4403
NA,4219
NA,3985
NA,4031
NA,4056
NA,3757
NA,2392
NA,2793
NA,3197
NA,4058
NA,3571
NA,3732
NA,3337
NA,2347
NA,4344
NA,4379
NA,3627
NA,3951
NA,4557
NA,4290
NA,4370
NA,3262
NA,3360
NA,4237
NA,4442
NA,4802
NA,4894
NA,4957
NA,5033
NA,5113
NA,5080
NA,4962
NA,4853
NA,3766
NA,4482
NA,3879
NA,3805
NA,4794
NA,5299
NA,4776
NA,6167
NA,5482
NA,5663
NA,5751
NA,5902
NA,5815
NA,4711
NA,3682
0.03054048,5408
0.03054048,5826
0.03054048,5910
0.03054048,5632
0.03054048,5512
0.03054048,5578
0.03054048,5454
0.03054048,5103
0.03054048,5092
0.03054048,5135
0.03054048,4886
0.03054048,4907
0.03054048,4601
0.03967501,4394
NA,3454
0.03967501,4420
0.03967501,4388
0.03054048,4544
0.03054048,4788
0.03054048,5202
0.03054048,5142
0.03054048,5069
0.03054048,5064
0.03054048,5185
0.03054048,5127
0.03054048,5017
0.03054048,4677
0.03054048,4862
0.03054048,5025
0.03054048,5176
0.03054048,5078
0.03054048,5099
0.03054048,5101
0.03054048,5084
0.03054048,5102
0.03054048,5124
0.03054048,5110
0.03054048,5015
0.03054048,4830
0.03054048,4677
0.03054048,4675
0.03054048,4725
0.03054048,4728
0.03054048,4789
0.03054048,4745
0.03054048,4839
0.03967501,4409
0.03967501,4460
0.03054048,4538
0.03054048,4542
0.03054048,4538
0.03967501,4419
0.03967501,4437
0.03967501,4396
0.03967501,4352
0.03967501,4124
NA,4153
0.03967501,4142
NA,4032
0.03967501,4123
NA,4089
NA,4145
NA,3895
NA,3936
NA,3966
NA,3892
NA,3815
NA,3825
NA,3869
NA,3741
NA,3611
NA,3407
NA,3142
NA,3047
NA,3277
NA,3341
NA,3416
NA,3513
NA,3479
NA,3586
NA,3692
NA,3683
NA,3635
NA,3563
NA,3534
NA,3515
NA,3420
NA,3478
NA,3314
NA,3015
NA,2087
NA,1408
NA,1389
NA,1982
NA,35
NA,NA
NA,688
NA,501
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,46
0.13032667,882
NA,1248
0.13032667,406
0.13032667,721
NA,2572
NA,3959
NA,4333
NA,4272
NA,4309
NA,4329
NA,4380
NA,4485
NA,4608
